date,volume,open,close,high,low,adjclose
2018-11-15,0,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-14,100,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-13,0,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-12,0,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-09,0,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-08,100,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-07,0,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-06,100,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562,27.360000610351562
2018-11-05,100,27.110000610351562,27.110000610351562,27.110000610351562,27.110000610351562,27.110000610351562
2018-11-02,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-11-01,100,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-31,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-30,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-29,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-26,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-25,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-24,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-23,100,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-22,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
2018-10-19,0,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438,27.639999389648438
